1	0.8182086034177961
2	0.7032999410724808
3	0.7569239835002947
4	0.6487919858573954
5	0.6461402474955804
6	0.6599882144961697
7	0.7684148497348262
8	0.7766647024160283
9	0.9042427813789039
10	0.7439599292869771
11	0.711549793753683
12	0.690041249263406
13	0.8243959929286977
14	0.8302887448438421
15	0.6358279316440778
