1	0.6697112551561579
2	0.6343547436652917
3	0.7083087802003536
4	0.6929876252209782
5	0.6349440188568062
6	0.568650559811432
7	0.6258102533883324
8	0.48791985857395404
9	0.6988803771361226
10	0.6540954625810254
11	0.6632292280494991
12	0.6346493812610489
13	0.7024160282852092
14	0.6107837360047143
15	0.6281673541543901
